,temp_front_left,Time_temp_front_left,temp_front_right,Time_temp_front_right,strain_front_left,Time_strain_front_left,pitot_tube,Time_pitot_tube,strain_front_right,Time_strain_front_right,accel_left_sus,Time_accel_left_sus,accel_left_not_sus,Time_accel_left_not_sus,accel_right_sus,Time_accel_right_sus,accel_right_not_sus,Time_accel_right_not_sus
602,0,0,0,0,37137,0,30147,0,33921,0,32819,0,33010,0,32823,0,32845,0
603,0,0,0,0,37131,0,30147,0,33915,0,32745,0,33014,0,32816,0,32834,0
604,0,0,0,0,37128,0,30148,0,33911,0,32692,0,33017,0,32810,0,32820,0
605,0,0,0,0,37128,0,30148,0,33912,0,32710,0,33017,0,32813,0,32809,0
606,0,0,0,0,37129,0,30148,0,33913,0,32787,0,33016,0,32817,0,32811,0
607,0,0,0,0,37130,0,30147,0,33913,0,32861,0,33017,0,32808,0,32832,0
608,0,0,0,0,37132,0,30146,0,33913,0,32893,0,33014,0,32788,0,32864,0
609,0,0,0,0,37133,0,30147,0,33915,0,32903,0,33007,0,32775,0,32891,0
610,0,0,0,0,37132,0,30148,0,33916,0,32913,0,33003,0,32775,0,32900,0
611,0,0,0,0,37130,0,30147,0,33913,0,32905,0,33004,0,32779,0,32886,0
612,0,0,0,0,37130,0,30146,0,33912,0,32859,0,33006,0,32777,0,32855,0
613,0,0,0,0,37130,0,30145,0,33913,0,32808,0,33004,0,32777,0,32826,0
614,0,0,0,0,37131,0,30145,0,33915,0,32793,0,32999,0,32787,0,32812,0
615,0,0,0,0,37133,0,30146,0,33916,0,32803,0,32996,0,32798,0,32817,0
616,0,0,0,0,37135,0,30147,0,33917,0,32792,0,32999,0,32790,0,32835,0
617,0,0,0,0,37134,0,30147,0,33918,0,32755,0,33007,0,32769,0,32853,0
618,0,0,0,0,37134,0,30147,0,33917,0,32749,0,33015,0,32764,0,32853,0
619,0,0,0,0,37134,0,30147,0,33915,0,32798,0,33019,0,32782,0,32832,0
620,0,0,0,0,37134,0,30148,0,33914,0,32822,0,33014,0,32767,0,32818,0
621,0,0,0,0,37131,0,30147,0,33914,0,32888,0,33024,0,32783,0,32809,0
622,0,0,0,0,37128,0,30147,0,33915,0,32889,0,33027,0,32778,0,32815,0
623,0,0,0,0,37128,0,30146,0,33916,0,32807,0,33025,0,32759,0,32827,0
624,0,0,0,0,37130,0,30146,0,33915,0,32724,0,33021,0,32745,0,32822,0
625,0,0,0,0,37130,0,30147,0,33913,0,32737,0,33018,0,32749,0,32796,0
626,0,0,0,0,37128,0,30148,0,33910,0,32847,0,33013,0,32763,0,32765,0
627,0,0,0,0,37129,0,30148,0,33911,0,32939,0,33008,0,32765,0,32749,0
628,0,0,0,0,37132,0,30149,0,33914,0,32918,0,33009,0,32759,0,32759,0
629,0,0,0,0,37133,0,30148,0,33914,0,32823,0,33016,0,32769,0,32787,0
630,0,0,0,0,37130,0,30146,0,33912,0,32769,0,33021,0,32790,0,32816,0
631,0,0,0,0,37128,0,30145,0,33911,0,32793,0,33019,0,32777,0,32820,0
632,0,0,0,0,37130,0,30146,0,33912,0,32848,0,33011,0,32732,0,32780,0
633,0,0,0,0,37133,0,30148,0,33915,0,32917,0,33004,0,32754,0,32722,0
634,0,0,0,0,37136,0,30148,0,33916,0,33033,0,33005,0,32929,0,32690,0
635,0,0,0,0,37136,0,30146,0,33916,0,33176,0,33012,0,33178,0,32700,0
636,0,0,0,0,37134,0,30145,0,33916,0,33262,0,33019,0,33300,0,32733,0
637,0,0,0,0,37133,0,30146,0,33915,0,33240,0,33019,0,33204,0,32771,0
638,0,0,0,0,37132,0,30148,0,33914,0,33147,0,33012,0,33012,0,32818,0
639,0,0,0,0,37133,0,30148,0,33916,0,33036,0,33006,0,32887,0,32880,0
640,0,0,0,0,37132,0,30148,0,33916,0,32916,0,33005,0,32853,0,32947,0
641,0,0,0,0,37129,0,30147,0,33912,0,32781,0,33006,0,32821,0,33005,0
642,0,0,0,0,37128,0,30147,0,33909,0,32645,0,33006,0,32755,0,33030,0
643,0,0,0,0,37132,0,30147,0,33911,0,32549,0,33006,0,32710,0,33006,0
644,0,0,0,0,37134,0,30147,0,33915,0,32549,0,33008,0,32725,0,32953,0
645,0,0,0,0,37131,0,30147,0,33914,0,32611,0,33013,0,32752,0,32920,0
646,0,0,0,0,37127,0,30147,0,33910,0,32579,0,33016,0,32728,0,32930,0
647,0,0,0,0,37128,0,30148,0,33911,0,32390,0,33012,0,32670,0,32947,0
648,0,0,0,0,37134,0,30148,0,33915,0,32526,0,33009,0,32482,0,32946,0
649,0,0,0,0,37138,0,30149,0,33916,0,32393,0,33005,0,32390,0,32900,0
650,0,0,0,0,37137,0,30148,0,33914,0,32414,0,33007,0,32349,0,32825,0
651,0,0,0,0,37133,0,30147,0,33912,0,32488,0,33012,0,32565,0,32772,0
652,0,0,0,0,37130,0,30146,0,33910,0,32543,0,33013,0,32764,0,32813,0
653,0,0,0,0,37129,0,30146,0,33909,0,32578,0,33012,0,32320,0,32952,0
654,0,0,0,0,37131,0,30146,0,33910,0,32493,0,33017,0,31263,0,33102,0
655,0,0,0,0,37131,0,30147,0,33913,0,32270,0,33025,0,30541,0,33163,0
656,0,0,0,0,37129,0,30147,0,33914,0,32224,0,33030,0,30869,0,33112,0
657,0,0,0,0,37128,0,30147,0,33915,0,32668,0,33027,0,31926,0,32980,0
658,0,0,0,0,37131,0,30146,0,33916,0,33393,0,33019,0,33024,0,32802,0
659,0,0,0,0,37135,0,30146,0,33917,0,33838,0,33014,0,33913,0,32626,0
660,0,0,0,0,37135,0,30147,0,33916,0,33722,0,33013,0,34568,0,32550,0
661,0,0,0,0,37132,0,30147,0,33913,0,33252,0,33014,0,34702,0,32649,0
662,0,0,0,0,37129,0,30147,0,33911,0,32782,0,33013,0,33971,0,32882,0
663,0,0,0,0,37128,0,30148,0,33912,0,32503,0,33008,0,32636,0,33115,0
664,0,0,0,0,37129,0,30149,0,33915,0,32410,0,33006,0,31701,0,33279,0
665,0,0,0,0,37130,0,30149,0,33915,0,32417,0,33009,0,32077,0,33440,0
666,0,0,0,0,37132,0,30148,0,33914,0,32441,0,33016,0,33655,0,33701,0
667,0,0,0,0,37134,0,30147,0,33914,0,32454,0,33021,0,35519,0,34062,0
668,0,0,0,0,37135,0,30148,0,33915,0,32496,0,33025,0,37011,0,34418,0
669,0,0,0,0,37135,0,30148,0,33918,0,32619,0,33033,0,38139,0,34668,0
670,0,0,0,0,37135,0,30147,0,33919,0,32823,0,33038,0,39052,0,34792,0
671,0,0,0,0,37135,0,30146,0,33918,0,33047,0,33030,0,39673,0,34825,0
672,0,0,0,0,37134,0,30146,0,33915,0,33226,0,33016,0,39883,0,34804,0
673,0,0,0,0,37131,0,30147,0,33911,0,33334,0,33008,0,39703,0,34728,0
674,0,0,0,0,37128,0,30147,0,33912,0,33376,0,33006,0,39250,0,34581,0
675,0,0,0,0,37129,0,30147,0,33916,0,33392,0,33001,0,38716,0,34361,0
676,0,0,0,0,37130,0,30147,0,33917,0,33456,0,32993,0,38324,0,34095,0
677,0,0,0,0,37130,0,30147,0,33914,0,33570,0,32992,0,38157,0,33825,0
678,0,0,0,0,37130,0,30146,0,33911,0,33618,0,33001,0,38033,0,33599,0
679,0,0,0,0,37133,0,30146,0,33912,0,33518,0,33007,0,37677,0,33448,0
680,0,0,0,0,37136,0,30147,0,33915,0,33369,0,33002,0,37019,0,33378,0
681,0,0,0,0,37136,0,30149,0,33918,0,33336,0,32990,0,36241,0,33349,0
682,0,0,0,0,37134,0,30149,0,33920,0,33425,0,32986,0,35566,0,33310,0
683,0,0,0,0,37133,0,30147,0,33921,0,33489,0,32994,0,35075,0,33239,0
684,0,0,0,0,37134,0,30145,0,33920,0,33413,0,33003,0,34708,0,33157,0
685,0,0,0,0,37133,0,30146,0,33917,0,33213,0,33002,0,34363,0,33081,0
686,0,0,0,0,37131,0,30148,0,33915,0,33002,0,32993,0,34003,0,33002,0
687,0,0,0,0,37130,0,30149,0,33915,0,32887,0,32992,0,33691,0,32915,0
688,0,0,0,0,37130,0,30149,0,33915,0,32881,0,33000,0,33482,0,32847,0
689,0,0,0,0,37132,0,30148,0,33914,0,32885,0,33007,0,33263,0,32825,0
690,0,0,0,0,37133,0,30147,0,33914,0,32820,0,33007,0,32827,0,32836,0
691,0,0,0,0,37132,0,30147,0,33914,0,32746,0,33009,0,32160,0,32840,0
692,0,0,0,0,37130,0,30147,0,33913,0,32786,0,33018,0,31527,0,32814,0
693,0,0,0,0,37129,0,30147,0,33913,0,32931,0,33026,0,31193,0,32768,0
694,0,0,0,0,37129,0,30147,0,33914,0,33028,0,33027,0,31154,0,32721,0
695,0,0,0,0,37130,0,30147,0,33916,0,32954,0,33023,0,31235,0,32682,0
696,0,0,0,0,37132,0,30148,0,33918,0,32752,0,33019,0,31335,0,32648,0
697,0,0,0,0,37133,0,30148,0,33918,0,32563,0,33018,0,31445,0,32611,0
698,0,0,0,0,37131,0,30148,0,33918,0,32490,0,33020,0,31541,0,32574,0
699,0,0,0,0,37130,0,30147,0,33915,0,32538,0,33021,0,31568,0,32551,0
700,0,0,0,0,37130,0,30148,0,33912,0,32634,0,33017,0,31509,0,32529,0
701,0,0,0,0,37132,0,30148,0,33913,0,32696,0,33013,0,31423,0,32465,0
702,0,0,0,0,37132,0,30147,0,33914,0,32732,0,33015,0,31420,0,32342,0
703,0,0,0,0,37127,0,30147,0,33912,0,32826,0,33024,0,31551,0,32220,0
704,0,0,0,0,37125,0,30147,0,33909,0,32951,0,33029,0,31730,0,32184,0
705,0,0,0,0,37127,0,30147,0,33909,0,32906,0,33024,0,31798,0,32248,0
706,0,0,0,0,37132,0,30147,0,33912,0,32621,0,33014,0,31684,0,32339,0
707,0,0,0,0,37134,0,30147,0,33913,0,32387,0,33013,0,31505,0,32387,0
708,0,0,0,0,37132,0,30146,0,33914,0,32515,0,33018,0,31439,0,32392,0
709,0,0,0,0,37129,0,30146,0,33916,0,32869,0,33022,0,31489,0,32395,0
710,0,0,0,0,37128,0,30147,0,33916,0,33038,0,33018,0,31439,0,32413,0
711,0,0,0,0,37129,0,30148,0,33914,0,32904,0,33011,0,31168,0,32442,0
712,0,0,0,0,37131,0,30148,0,33913,0,32730,0,33007,0,30830,0,32469,0
713,0,0,0,0,37132,0,30147,0,33915,0,32706,0,33007,0,30643,0,32465,0
714,0,0,0,0,37133,0,30147,0,33917,0,32714,0,33009,0,30743,0,32371,0
715,0,0,0,0,37134,0,30147,0,33917,0,32603,0,33011,0,31305,0,32169,0
716,0,0,0,0,37134,0,30148,0,33914,0,32441,0,33008,0,32370,0,31941,0
717,0,0,0,0,37133,0,30148,0,33913,0,32376,0,33007,0,33421,0,31794,0
718,0,0,0,0,37132,0,30147,0,33916,0,32420,0,33012,0,33644,0,31736,0
719,0,0,0,0,37132,0,30147,0,33918,0,32485,0,33017,0,32768,0,31680,0
720,0,0,0,0,37132,0,30147,0,33918,0,32529,0,33020,0,31193,0,31552,0
721,0,0,0,0,37132,0,30147,0,33916,0,32581,0,33020,0,29309,0,31345,0
722,0,0,0,0,37133,0,30147,0,33914,0,32710,0,33020,0,27177,0,31083,0
723,0,0,0,0,37134,0,30148,0,33915,0,32973,0,33016,0,24868,0,30800,0
724,0,0,0,0,37133,0,30147,0,33915,0,33322,0,33010,0,22694,0,30544,0
725,0,0,0,0,37131,0,30147,0,33915,0,33568,0,33012,0,21039,0,30366,0
726,0,0,0,0,37131,0,30147,0,33915,0,33525,0,33018,0,20160,0,30285,0
727,0,0,0,0,37132,0,30148,0,33915,0,33211,0,33014,0,20091,0,30296,0
728,0,0,0,0,37134,0,30149,0,33916,0,32844,0,33002,0,20610,0,30391,0
729,0,0,0,0,37133,0,30148,0,33916,0,32648,0,32996,0,21378,0,30548,0
730,0,0,0,0,37131,0,30147,0,33915,0,32714,0,32999,0,22191,0,30723,0
731,0,0,0,0,37129,0,30147,0,33913,0,32966,0,32999,0,23033,0,30889,0
732,0,0,0,0,37129,0,30147,0,33913,0,33201,0,32999,0,23911,0,31066,0
733,0,0,0,0,37130,0,30148,0,33914,0,33193,0,33007,0,24765,0,31279,0
734,0,0,0,0,37130,0,30148,0,33915,0,32900,0,33019,0,25549,0,31501,0
735,0,0,0,0,37131,0,30147,0,33914,0,32531,0,33020,0,26307,0,31671,0
736,0,0,0,0,37132,0,30147,0,33912,0,32335,0,33008,0,27111,0,31768,0
737,0,0,0,0,37130,0,30146,0,33911,0,32367,0,32998,0,27968,0,31827,0
738,0,0,0,0,37129,0,30147,0,33912,0,32510,0,33003,0,28806,0,31896,0
739,0,0,0,0,37131,0,30148,0,33914,0,32657,0,33014,0,29534,0,31996,0
740,0,0,0,0,37133,0,30148,0,33915,0,32767,0,33017,0,30096,0,32124,0
741,0,0,0,0,37134,0,30148,0,33915,0,32825,0,33009,0,30488,0,32259,0
742,0,0,0,0,37133,0,30148,0,33914,0,32829,0,33003,0,30776,0,32352,0
743,0,0,0,0,37132,0,30149,0,33913,0,32806,0,33004,0,31104,0,32368,0
744,0,0,0,0,37130,0,30148,0,33914,0,32772,0,33008,0,31603,0,32337,0
745,0,0,0,0,37128,0,30147,0,33915,0,32717,0,33003,0,32210,0,32340,0
746,0,0,0,0,37128,0,30148,0,33915,0,32631,0,32996,0,32689,0,32417,0
747,0,0,0,0,37130,0,30148,0,33915,0,32519,0,32994,0,32908,0,32532,0
748,0,0,0,0,37132,0,30148,0,33915,0,32418,0,33000,0,32995,0,32618,0
749,0,0,0,0,37132,0,30146,0,33913,0,32410,0,33009,0,33130,0,32656,0
750,0,0,0,0,37130,0,30146,0,33910,0,32545,0,33012,0,33321,0,32675,0
751,0,0,0,0,37128,0,30148,0,33908,0,32741,0,33009,0,33477,0,32711,0
752,0,0,0,0,37128,0,30149,0,33911,0,32845,0,33004,0,33569,0,32771,0
753,0,0,0,0,37130,0,30148,0,33915,0,32828,0,33006,0,33651,0,32833,0
754,0,0,0,0,37130,0,30147,0,33915,0,32809,0,33012,0,33770,0,32870,0
755,0,0,0,0,37129,0,30148,0,33912,0,32851,0,33013,0,33921,0,32884,0
756,0,0,0,0,37130,0,30149,0,33911,0,32866,0,33007,0,34069,0,32905,0
757,0,0,0,0,37132,0,30149,0,33913,0,32772,0,33001,0,34188,0,32952,0
758,0,0,0,0,37132,0,30148,0,33915,0,32640,0,33001,0,34283,0,33004,0
759,0,0,0,0,37130,0,30148,0,33916,0,32600,0,33007,0,34365,0,33028,0
760,0,0,0,0,37130,0,30148,0,33915,0,32683,0,33014,0,34429,0,33021,0
761,0,0,0,0,37131,0,30149,0,33915,0,32809,0,33016,0,34470,0,33010,0
762,0,0,0,0,37132,0,30149,0,33915,0,32886,0,33012,0,34487,0,33009,0
763,0,0,0,0,37131,0,30147,0,33916,0,32879,0,33004,0,34485,0,33001,0
764,0,0,0,0,37131,0,30146,0,33916,0,32786,0,33001,0,34517,0,32973,0
765,0,0,0,0,37134,0,30146,0,33916,0,32617,0,33006,0,34687,0,32940,0
766,0,0,0,0,37135,0,30147,0,33915,0,32417,0,33011,0,34988,0,32922,0
767,0,0,0,0,37133,0,30149,0,33913,0,32292,0,33006,0,35193,0,32912,0
768,0,0,0,0,37129,0,30150,0,33912,0,32341,0,33002,0,35139,0,32899,0
769,0,0,0,0,37128,0,30150,0,33911,0,32577,0,33012,0,34956,0,32918,0
770,0,0,0,0,37130,0,30149,0,33913,0,32930,0,33030,0,34751,0,33017,0
771,0,0,0,0,37133,0,30148,0,33915,0,33274,0,33038,0,34338,0,33194,0
772,0,0,0,0,37133,0,30148,0,33915,0,33422,0,33028,0,33584,0,33382,0
773,0,0,0,0,37132,0,30148,0,33915,0,33224,0,33013,0,32805,0,33512,0
774,0,0,0,0,37131,0,30149,0,33914,0,32754,0,33007,0,32558,0,33546,0
775,0,0,0,0,37130,0,30149,0,33913,0,32304,0,33008,0,33172,0,33449,0
776,0,0,0,0,37133,0,30148,0,33914,0,32113,0,33013,0,34430,0,33212,0
777,0,0,0,0,37138,0,30147,0,33918,0,32220,0,33015,0,35486,0,32915,0
778,0,0,0,0,37141,0,30147,0,33920,0,32532,0,33012,0,35433,0,32680,0
779,0,0,0,0,37135,0,30148,0,33917,0,32896,0,33009,0,34283,0,32556,0
780,0,0,0,0,37128,0,30149,0,33912,0,33149,0,33015,0,33007,0,32505,0
781,0,0,0,0,37126,0,30149,0,33911,0,33223,0,33028,0,32378,0,32505,0
782,0,0,0,0,37129,0,30148,0,33913,0,33143,0,33038,0,32298,0,32589,0
783,0,0,0,0,37133,0,30148,0,33915,0,32914,0,33037,0,32405,0,32775,0
784,0,0,0,0,37137,0,30148,0,33918,0,32554,0,33025,0,32709,0,33014,0
785,0,0,0,0,37140,0,30149,0,33919,0,32196,0,33014,0,33333,0,33221,0
786,0,0,0,0,37134,0,30147,0,33914,0,31987,0,33013,0,34107,0,33345,0
787,0,0,0,0,37129,0,30147,0,33914,0,31964,0,33021,0,34690,0,33397,0
788,0,0,0,0,37127,0,30148,0,33912,0,32176,0,33021,0,34914,0,33417,0
789,0,0,0,0,37129,0,30149,0,33911,0,32671,0,33010,0,34891,0,33421,0
790,0,0,0,0,37132,0,30149,0,33913,0,33238,0,33001,0,34843,0,33379,0
791,0,0,0,0,37134,0,30147,0,33916,0,33479,0,33003,0,34887,0,33273,0
792,0,0,0,0,37135,0,30147,0,33918,0,33316,0,33011,0,34968,0,33158,0
793,0,0,0,0,37133,0,30148,0,33916,0,33094,0,33013,0,35028,0,33109,0
794,0,0,0,0,37129,0,30148,0,33912,0,33029,0,33011,0,35103,0,33136,0
795,0,0,0,0,37128,0,30147,0,33911,0,32910,0,33008,0,35212,0,33188,0
796,0,0,0,0,37135,0,30146,0,33914,0,32547,0,33008,0,35293,0,33236,0
797,0,0,0,0,37145,0,30147,0,33919,0,32152,0,33006,0,35400,0,33321,0
798,0,0,0,0,37146,0,30148,0,33920,0,32052,0,33004,0,35821,0,33507,0
799,0,0,0,0,37135,0,30148,0,33917,0,32247,0,33003,0,36799,0,33834,0
800,0,0,0,0,37125,0,30149,0,33913,0,32489,0,33007,0,38268,0,34284,0
801,0,0,0,0,37125,0,30149,0,33914,0,32609,0,33016,0,39990,0,34775,0
802,0,0,0,0,37130,0,30148,0,33916,0,32589,0,33024,0,41782,0,35178,0
803,0,0,0,0,37133,0,30148,0,33918,0,32479,0,33024,0,43480,0,35412,0
804,0,0,0,0,37132,0,30147,0,33918,0,32429,0,33018,0,44881,0,35492,0
805,0,0,0,0,37131,0,30147,0,33919,0,32624,0,33012,0,45854,0,35489,0
806,0,0,0,0,37133,0,30148,0,33918,0,33021,0,33012,0,46358,0,35442,0
807,0,0,0,0,37133,0,30148,0,33916,0,33278,0,33017,0,46330,0,35332,0
808,0,0,0,0,37132,0,30148,0,33914,0,33148,0,33022,0,45737,0,35135,0
809,0,0,0,0,37133,0,30147,0,33915,0,32808,0,33023,0,44808,0,34880,0
810,0,0,0,0,37138,0,30148,0,33919,0,32628,0,33020,0,43978,0,34616,0
811,0,0,0,0,37141,0,30148,0,33923,0,32689,0,33014,0,43460,0,34331,0
812,0,0,0,0,37138,0,30147,0,33922,0,32752,0,33007,0,42943,0,33962,0
813,0,0,0,0,37129,0,30147,0,33914,0,32663,0,33001,0,41885,0,33536,0
814,0,0,0,0,37123,0,30147,0,33907,0,32554,0,32998,0,40111,0,33203,0
815,0,0,0,0,37124,0,30148,0,33908,0,32567,0,33000,0,38077,0,33075,0
816,0,0,0,0,37129,0,30148,0,33914,0,32670,0,33004,0,36463,0,33105,0
817,0,0,0,0,37133,0,30148,0,33919,0,32864,0,33010,0,35416,0,33201,0
818,0,0,0,0,37136,0,30148,0,33919,0,33255,0,33012,0,34383,0,33345,0
819,0,0,0,0,37140,0,30148,0,33917,0,33729,0,33008,0,32994,0,33533,0
820,0,0,0,0,37139,0,30149,0,33915,0,33922,0,33001,0,31907,0,33687,0
821,0,0,0,0,37132,0,30149,0,33913,0,33717,0,33001,0,32046,0,33721,0
822,0,0,0,0,37125,0,30148,0,33912,0,33393,0,33012,0,33137,0,33623,0
823,0,0,0,0,37125,0,30147,0,33912,0,33111,0,33025,0,34057,0,33410,0
824,0,0,0,0,37129,0,30147,0,33913,0,32704,0,33029,0,34548,0,33072,0
825,0,0,0,0,37131,0,30148,0,33914,0,32151,0,33022,0,35153,0,32641,0
826,0,0,0,0,37129,0,30149,0,33913,0,31776,0,33015,0,35427,0,32249,0
827,0,0,0,0,37126,0,30148,0,33911,0,31788,0,33011,0,34068,0,32017,0
828,0,0,0,0,37126,0,30148,0,33910,0,32052,0,33013,0,31152,0,31944,0
829,0,0,0,0,37129,0,30149,0,33913,0,32465,0,33019,0,28381,0,31989,0
830,0,0,0,0,37134,0,30149,0,33916,0,33101,0,33023,0,26723,0,32192,0
831,0,0,0,0,37136,0,30147,0,33917,0,33819,0,33018,0,25683,0,32577,0
832,0,0,0,0,37135,0,30146,0,33915,0,34170,0,33006,0,25260,0,33007,0
833,0,0,0,0,37131,0,30146,0,33911,0,33933,0,32995,0,26530,0,33276,0
834,0,0,0,0,37124,0,30147,0,33904,0,33435,0,32990,0,29635,0,33318,0
835,0,0,0,0,37119,0,30149,0,33901,0,33066,0,32989,0,32985,0,33194,0
836,0,0,0,0,37124,0,30149,0,33907,0,32777,0,32994,0,35236,0,32931,0
837,0,0,0,0,37134,0,30148,0,33916,0,32300,0,33004,0,36516,0,32540,0
838,0,0,0,0,37126,0,30148,0,33911,0,31651,0,33012,0,36958,0,32115,0
839,0,0,0,0,37131,0,30148,0,33914,0,31145,0,33011,0,35598,0,31791,0
840,0,0,0,0,37131,0,30148,0,33912,0,31070,0,33008,0,31919,0,31603,0
841,0,0,0,0,37128,0,30147,0,33911,0,31535,0,33009,0,27311,0,31512,0
842,0,0,0,0,37134,0,30147,0,33914,0,32484,0,33008,0,23696,0,31543,0
843,0,0,0,0,37141,0,30148,0,33919,0,33611,0,33004,0,21590,0,31784,0
844,0,0,0,0,37141,0,30149,0,33921,0,34396,0,32999,0,20764,0,32269,0
845,0,0,0,0,37133,0,30149,0,33918,0,34487,0,32998,0,21919,0,32888,0
846,0,0,0,0,37127,0,30148,0,33915,0,34017,0,32998,0,25943,0,33437,0
847,0,0,0,0,37129,0,30147,0,33915,0,33409,0,33001,0,31882,0,33734,0
848,0,0,0,0,37135,0,30148,0,33918,0,32922,0,33011,0,37296,0,33703,0
849,0,0,0,0,37137,0,30148,0,33919,0,32468,0,33021,0,40705,0,33380,0
850,0,0,0,0,37132,0,30148,0,33914,0,31806,0,33024,0,42289,0,32874,0
851,0,0,0,0,37125,0,30147,0,33906,0,30894,0,33017,0,42098,0,32330,0
852,0,0,0,0,37123,0,30147,0,33904,0,30075,0,33011,0,39232,0,31860,0
853,0,0,0,0,37125,0,30147,0,33909,0,29884,0,33011,0,33543,0,31482,0
854,0,0,0,0,37128,0,30147,0,33913,0,30624,0,33015,0,26874,0,31183,0
855,0,0,0,0,37132,0,30148,0,33913,0,32111,0,33015,0,21562,0,31043,0
856,0,0,0,0,37134,0,30148,0,33913,0,33753,0,33010,0,18489,0,31202,0
857,0,0,0,0,37133,0,30148,0,33911,0,34861,0,33006,0,17498,0,31680,0
858,0,0,0,0,37126,0,30146,0,33910,0,35066,0,33006,0,18890,0,32340,0
859,0,0,0,0,37127,0,30147,0,33912,0,34576,0,33009,0,23198,0,33001,0
860,0,0,0,0,37129,0,30149,0,33912,0,33922,0,33010,0,29653,0,33508,0
861,0,0,0,0,37133,0,30149,0,33912,0,33404,0,33010,0,36082,0,33721,0
862,0,0,0,0,37138,0,30149,0,33917,0,32894,0,33013,0,40686,0,33568,0
863,0,0,0,0,37135,0,30148,0,33918,0,32170,0,33019,0,43160,0,33138,0
864,0,0,0,0,37127,0,30147,0,33913,0,31840,0,33014,0,24848,0,31294,0
865,0,0,0,0,37124,0,30147,0,33908,0,33354,0,33015,0,21190,0,31365,0
866,0,0,0,0,37130,0,30148,0,33910,0,34638,0,33016,0,19518,0,31731,0
867,0,0,0,0,37135,0,30148,0,33915,0,35133,0,33019,0,19827,0,32290,0
868,0,0,0,0,37131,0,30148,0,33915,0,34813,0,33025,0,22814,0,32880,0
869,0,0,0,0,37125,0,30148,0,33910,0,34180,0,33030,0,28381,0,33341,0
870,0,0,0,0,37126,0,30148,0,33909,0,33648,0,33030,0,34639,0,33535,0
871,0,0,0,0,37131,0,30148,0,33913,0,33156,0,33023,0,39351,0,33430,0
872,0,0,0,0,37134,0,30147,0,33916,0,32497,0,33016,0,41845,0,33158,0
873,0,0,0,0,37134,0,30147,0,33917,0,31753,0,33013,0,42733,0,32889,0
874,0,0,0,0,37132,0,30147,0,33915,0,31198,0,33015,0,42110,0,32670,0
875,0,0,0,0,37128,0,30148,0,33911,0,31006,0,33015,0,39296,0,32448,0
876,0,0,0,0,37125,0,30149,0,33907,0,31262,0,33011,0,34568,0,32221,0
877,0,0,0,0,37125,0,30149,0,33907,0,32055,0,33009,0,29850,0,32085,0
878,0,0,0,0,37130,0,30148,0,33912,0,33264,0,33014,0,26853,0,32116,0
879,0,0,0,0,37129,0,30148,0,33914,0,34354,0,33025,0,25503,0,32268,0
880,0,0,0,0,37122,0,30147,0,33910,0,34747,0,33032,0,25028,0,32435,0
881,0,0,0,0,37119,0,30147,0,33907,0,34448,0,33027,0,25610,0,32570,0
882,0,0,0,0,37128,0,30148,0,33912,0,34010,0,33014,0,27787,0,32691,0
883,0,0,0,0,37138,0,30149,0,33918,0,33768,0,33007,0,30928,0,32799,0
884,0,0,0,0,37139,0,30150,0,33917,0,33477,0,33007,0,33584,0,32845,0
885,0,0,0,0,37134,0,30150,0,33914,0,32902,0,33005,0,35113,0,32801,0
886,0,0,0,0,0,0,0,0,0,0,32357,0,33002,0,35948,0,32701,0
887,0,0,0,0,0,0,0,0,0,0,32260,0,33004,0,36372,0,32613,0
888,0,0,0,0,0,0,0,0,0,0,32485,0,33013,0,35994,0,32576,0
889,0,0,0,0,0,0,0,0,0,0,32631,0,33018,0,34680,0,32570,0
890,0,0,0,0,0,0,0,0,0,0,32710,0,33019,0,33163,0,32554,0
891,0,0,0,0,0,0,0,0,0,0,33032,0,33020,0,32191,0,32543,0
892,0,0,0,0,0,0,0,0,0,0,33551,0,33025,0,31611,0,32597,0
893,0,0,0,0,0,0,0,0,0,0,33866,0,33025,0,30898,0,32714,0
894,0,0,0,0,0,0,0,0,0,0,33836,0,33020,0,30192,0,32809,0
895,0,0,0,0,0,0,0,0,0,0,33704,0,33015,0,30131,0,32815,0
896,0,0,0,0,0,0,0,0,0,0,33575,0,33018,0,30865,0,32750,0
897,0,0,0,0,0,0,0,0,0,0,33278,0,33020,0,31895,0,32675,0
898,0,0,0,0,0,0,0,0,0,0,32801,0,33013,0,32766,0,32623,0
899,0,0,0,0,0,0,0,0,0,0,32427,0,33003,0,33425,0,32600,0
900,0,0,0,0,0,0,0,0,0,0,32330,0,32999,0,33899,0,32589,0
901,0,0,0,0,0,0,0,0,0,0,32403,0,33002,0,34035,0,32574,0
902,0,0,0,0,0,0,0,0,0,0,32536,0,33005,0,33656,0,32568,0
903,0,0,0,0,0,0,0,0,0,0,32746,0,33005,0,32842,0,32609,0
904,0,0,0,0,0,0,0,0,0,0,33010,0,33007,0,31970,0,32693,0
905,0,0,0,0,0,0,0,0,0,0,33224,0,33014,0,31435,0,32757,0
906,0,0,0,0,0,0,0,0,0,0,33311,0,33021,0,31317,0,32749,0
907,0,0,0,0,0,0,0,0,0,0,33227,0,33028,0,31438,0,32679,0
908,0,0,0,0,0,0,0,0,0,0,32950,0,33030,0,31687,0,32599,0
909,0,0,0,0,0,0,0,0,0,0,32579,0,33026,0,32068,0,32565,0
910,0,0,0,0,0,0,0,0,0,0,32305,0,33019,0,32484,0,32589,0
